entry_time,exit_time,direction,entry_z,exit_z,bars_held,pnl_raw,pnl_norm,exit_reason
2021-07-19 08:00:00+00:00,2021-07-30 07:00:00+00:00,-1,3.8343,2.7435,215,0.007249510861983777,1.090839,END_OF_WINDOW
2021-07-30 09:00:00+00:00,2021-08-10 13:00:00+00:00,-1,2.0683,0.4418,172,0.014029370800227758,1.626513,MEAN_CROSS
2021-08-16 13:00:00+00:00,2021-08-19 07:00:00+00:00,-1,2.1641,2.9964,66,-0.007178866661073924,-0.832291,END_OF_WINDOW
2021-08-19 08:00:00+00:00,2021-09-08 07:00:00+00:00,-1,2.4404,1.5415,335,0.009316931356975588,0.898948,END_OF_WINDOW
2021-10-12 15:00:00+00:00,2021-10-18 07:00:00+00:00,1,-2.0212,-1.8501,88,0.0019588137329544786,0.171049,END_OF_WINDOW
2021-10-20 17:00:00+00:00,2021-11-05 07:00:00+00:00,1,-2.0117,-0.6861,278,0.01311006936017478,1.325578,END_OF_WINDOW
2021-11-30 08:00:00+00:00,2021-12-07 15:00:00+00:00,-1,2.0258,0.4089,127,0.0152491673549916,1.616952,MEAN_CROSS
2021-12-15 15:00:00+00:00,2022-01-04 08:00:00+00:00,-1,2.0442,1.29,329,0.008176598577248895,0.754119,END_OF_WINDOW
2022-03-24 14:00:00+00:00,2022-04-12 07:00:00+00:00,1,-2.4123,-1.1056,305,0.009971147977684364,1.306675,END_OF_WINDOW
2022-05-09 17:00:00+00:00,2022-05-16 18:00:00+00:00,-1,2.1242,0.4999,121,0.013171865290181578,1.624258,MEAN_CROSS
2022-06-03 13:00:00+00:00,2022-06-09 08:00:00+00:00,1,-2.0519,-2.5964,91,-0.004389061976867142,-0.544522,END_OF_WINDOW
2022-06-09 09:00:00+00:00,2022-06-14 07:00:00+00:00,1,-2.0145,0.5376,70,0.022946537884972446,2.552096,MEAN_CROSS
2022-06-17 11:00:00+00:00,2022-06-29 08:00:00+00:00,-1,2.1254,1.267,189,0.007717958896238275,0.858385,END_OF_WINDOW
2022-07-05 14:00:00+00:00,2022-07-19 08:00:00+00:00,-1,2.0884,1.3232,234,0.007203861418002111,0.765279,END_OF_WINDOW
2022-08-31 19:00:00+00:00,2022-09-15 08:00:00+00:00,-1,2.0613,2.5577,253,-0.004546249130630342,-0.496398,END_OF_WINDOW
2022-09-15 09:00:00+00:00,2022-09-21 19:00:00+00:00,-1,2.0878,3.7888,106,-0.018465556946581974,-1.701081,STOP_LOSS
2022-09-21 20:00:00+00:00,2022-09-26 08:00:00+00:00,-1,3.9012,4.2513,60,-0.0038005049195031226,-0.35011,STOP_LOSS
2022-09-26 09:00:00+00:00,2022-09-28 21:00:00+00:00,-1,4.526,4.6117,60,-0.000930885429970163,-0.085755,STOP_LOSS
2022-09-28 22:00:00+00:00,2022-10-03 10:00:00+00:00,-1,4.6695,5.2549,60,-0.006354623742752363,-0.5854,STOP_LOSS
2022-10-05 14:00:00+00:00,2022-10-25 09:00:00+00:00,-1,2.1448,1.59,330,0.00896885832998251,0.554839,END_OF_WINDOW
2022-11-14 11:00:00+00:00,2022-11-16 23:00:00+00:00,-1,2.965,3.5011,60,-0.006834271282151194,-0.536111,STOP_LOSS
2022-11-17 00:00:00+00:00,2022-11-23 14:00:00+00:00,-1,3.4595,3.6937,110,-0.0029848705843782963,-0.234147,STOP_LOSS
2022-11-23 15:00:00+00:00,2022-11-28 03:00:00+00:00,-1,3.9671,3.8395,60,0.0016258110291593186,0.127536,STOP_LOSS
2022-11-28 04:00:00+00:00,2022-11-30 16:00:00+00:00,-1,3.8885,4.2342,60,-0.004407529606005767,-0.345747,STOP_LOSS
2022-12-02 11:00:00+00:00,2022-12-15 19:00:00+00:00,-1,2.281,3.5178,224,-0.020202035375800176,-1.236791,STOP_LOSS
2022-12-15 20:00:00+00:00,2022-12-20 08:00:00+00:00,-1,3.5041,3.5311,60,-0.0004410679399065587,-0.027003,STOP_LOSS
2023-03-07 15:00:00+00:00,2023-03-10 08:00:00+00:00,-1,2.2191,3.5705,65,-0.011045669710778583,-1.351416,STOP_LOSS
2023-03-10 12:00:00+00:00,2023-03-30 10:00:00+00:00,-1,2.8877,0.9031,335,0.01784375890043144,1.984577,END_OF_WINDOW
2023-04-25 11:00:00+00:00,2023-05-05 15:00:00+00:00,-1,2.0196,0.4771,196,0.013969585634710624,1.542455,MEAN_CROSS
2023-06-16 11:00:00+00:00,2023-07-06 10:00:00+00:00,1,-2.1668,-1.856,335,0.0024516015069514507,0.310849,END_OF_WINDOW
2023-08-25 14:00:00+00:00,2023-09-04 11:00:00+00:00,-1,2.0803,1.9061,141,0.0017175117327525857,0.174248,END_OF_WINDOW
2023-09-05 08:00:00+00:00,2023-09-19 02:00:00+00:00,-1,2.0153,0.4938,234,0.016022900890239222,1.521563,MEAN_CROSS
2023-10-25 06:00:00+00:00,2023-11-01 11:00:00+00:00,-1,2.0052,2.2446,125,-0.002741777614935159,-0.239391,END_OF_WINDOW
2023-11-16 16:00:00+00:00,2023-11-21 12:00:00+00:00,-1,2.1277,2.036,68,0.0008817952582159672,0.091783,END_OF_WINDOW
2023-12-15 17:00:00+00:00,2024-01-02 10:00:00+00:00,1,-2.0491,-2.7246,235,-0.005128263264868926,-0.675426,END_OF_WINDOW
2024-02-13 07:00:00+00:00,2024-02-29 10:00:00+00:00,1,-2.1525,0.0292,291,0.009883088006591878,2.181634,END_OF_WINDOW
2024-03-21 05:00:00+00:00,2024-04-03 14:00:00+00:00,1,-2.0167,-3.5809,225,-0.006858565459787025,-1.564166,STOP_LOSS
